,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Members,order,family,genus
1074,VC_27_0,7,6300.0,111372.92799680172,0.05353822758766766,1.2485415342951956e-08,3.3166247903554,7.0710678118654755,21,21,1.0,5.737501535734155,"Enterobacteria~phage~RB69,Escherichia~phage~APCEc01,Escherichia~phage~HX01,Escherichia~phage~vB_EcoM_JS09,Escherichia~phage~vB_EcoM_PhAPEC2,Shigella~phage~SHSML-52-1,Shigella~phage~Shf125875","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['Rb69virus', 'Unassigned']"
1075,VC_27_1,4,1800.0,58014.65781957672,0.030092958241598074,5.526273915502912e-05,6.0,7.937253933193772,6,6,1.0,7.264450627732852,"Salmonella~phage~STML-198,Salmonella~phage~STP4-a,Salmonella~phage~vB_SenMS16,Salmonella~phage~vB_SnwM_CGG4-1","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['S16virus', 'Unassigned']"
1076,VC_27_10,27,105300.0,246630.3663959898,0.2992069172045163,6.176904443838149e-165,2.449489742783178,8.888194417315589,351,351,1.0,6.968420350146674,"Enterobacteria~phage~RB14,Enterobacteria~phage~RB27,Enterobacteria~phage~RB3,Enterobacteria~phage~RB32,Enterobacteria~phage~RB51,Enterobacteria~phage~RB68,Enterobacteria~phage~T4,Escherichia~phage~AR1,Escherichia~phage~ECML-134,Escherichia~phage~HY01,Escherichia~phage~HY03,Escherichia~phage~UFV-AREG1,Escherichia~phage~ime09,Escherichia~phage~slur02,Escherichia~phage~slur07,Escherichia~phage~slur14,Escherichia~phage~vB_EcoM-UFV13,Escherichia~phage~vB_EcoM_112,Escherichia~phage~vB_EcoM_ACG-C40,Escherichia~phage~wV7,Shigella~phage~SHBML-50-1,Shigella~phage~SHFML-11,Shigella~phage~SHFML-26,Shigella~phage~Shfl2,Shigella~phage~pSs-1,Yersinia~phage~PST,Yersinia~phage~phiD1","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['T4virus', 'Unassigned']"
1077,VC_27_11,5,3000.0,75514.41764192744,0.03820954278336227,8.58927189170039e-07,6.324555320336759,8.366600265340756,10,10,1.0,7.379329875444368,"Escherichia~phage~vB_EcoM_VR20,Escherichia~phage~vB_EcoM_VR25,Escherichia~phage~vB_EcoM_VR26,Escherichia~phage~vB_EcoM_VR7,Shigella~phage~SP18",['Caudovirales'],['Myoviridae'],['Sp18virus']
1078,VC_27_12,8,8400.0,116191.54170889322,0.06742030706728479,7.621805954663667e-17,4.0,8.717797887081348,28,28,1.0,7.173310302245752,"Enterobacteria~phage~Bp7,Enterobacteria~phage~IME08,Enterobacteria~phage~JS10,Enterobacteria~phage~vB_EcoM_VR5,Escherichia~phage~JS98,Escherichia~phage~MX01,Escherichia~phage~QL01,Escherichia~phage~WG01","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['Js98virus', 'Unassigned']"
1079,VC_27_13,1,0,15028.38771635512,0.0,1,0,0,1,1,1,0,Edwardsiella~phage~PEi20,['Unassigned'],['Unassigned'],['Unassigned']
1080,VC_27_14,1,0,15156.11540961013,0.0,1,0,0,1,1,1,0,Pectobacterium~bacteriophage~PM2,['Unassigned'],['Unassigned'],['Unassigned']
1081,VC_27_15,2,300.0,29601.605662308662,0.010032906038158132,0.09976805029065257,5.477225575051661,5.477225575051661,1,1,1.0,5.477225575051661,"Klebsiella~phage~JD18,Klebsiella~phage~vB_KpnM_KpV477","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['Jd18virus', 'Unassigned']"
1082,VC_27_16,1,0,15640.387871230741,0.0,1,0,0,1,1,1,0,Klebsiella~phage~PKO111,['Caudovirales'],['Myoviridae'],['Jd18virus']
1083,VC_27_17,2,300.0,30273.06992942955,0.009812557283010068,0.11866778702042376,6.082762530298219,6.082762530298219,1,1,1.0,6.082762530298219,"Enterobacter~phage~CC31,Enterobacter~phage~PG7",['Caudovirales'],['Myoviridae'],['Cc31virus']
1084,VC_27_2,2,300.0,30582.259857096295,0.009714314994699599,0.1145179345669194,7.745966692414834,7.745966692414834,1,1,1.0,7.745966692414834,"Citrobacter~phage~Merlin,Citrobacter~phage~Moon",['Caudovirales'],['Myoviridae'],['Moonvirus']
1085,VC_27_3,2,300.0,25232.00296417669,0.011749959469334327,0.08637150297729529,6.0,6.0,1,1,1.0,6.0,"Yersinia~phage~phiR1-RT,Yersinia~phage~vB_YenM_TG1",['Caudovirales'],['Myoviridae'],['Tg1virus']
1086,VC_27_4,2,300.0,19662.7988246403,0.01502795287551096,0.08796458468602036,8.660254037844387,8.660254037844387,1,1,1.0,8.660254037844387,"Acinetobacter~phage~Acj61,Acinetobacter~phage~Acj9",['Unassigned'],['Unassigned'],['Unassigned']
1087,VC_27_5,1,0,10323.277985630431,0.0,1,0,0,1,1,1,0,Acinetobacter~phage~ZZ1,['Unassigned'],['Unassigned'],['Unassigned']
1088,VC_27_6,1,0,10078.580715092996,0.0,1,0,0,1,1,1,0,Acinetobacter~phage~Ac42,['Unassigned'],['Unassigned'],['Unassigned']
1089,VC_27_7,1,0,9968.29985661633,0.0,1,0,0,1,1,1,0,Acinetobacter~virus~133,['Caudovirales'],['Myoviridae'],['Unassigned']
1090,VC_27_8,2,300.0,22079.916253160383,0.01340487589883789,0.08637254864008899,8.602325267042627,8.602325267042627,1,1,1.0,8.602325267042627,"Morganella~phage~vB_MmoM_MP1,Proteus~phage~vB_PmiM_Pm5461",['Unassigned'],['Unassigned'],['Unassigned']
1091,VC_27_9,1,0,10830.423411313654,0.0,1,0,0,1,1,1,0,Serratia~phage~PS2,['Unassigned'],['Unassigned'],['Unassigned']
1092,VC_280_0,6,849.3601501540155,1406.9288358346867,0.37644120741112747,4.235298476481184e-09,1.7320508075688772,9.0,15,14,0.9333333333333333,7.263216253784038,"Lactobacillus~phage~A2,Lactobacillus~phage~J-1,Lactobacillus~phage~Lc-Nu,Lactobacillus~phage~Lrm1,Lactobacillus~phage~PL-1,Lactobacillus~phage~phiAT3",['Unassigned'],['Unassigned'],['Unassigned']
1093,VC_281_0,3,292.86195620421955,37.75662588929081,0.8858000489560749,0.006993006993006993,1.0,6.0,3,3,1.0,4.305359927699872,"Lactobacillus~virus~ATCC8014,Lactobacillus~virus~phiJL1,Pediococcus~virus~cIP1",['Caudovirales'],['Siphoviridae'],['Phijl1virus']
1094,VC_283_0,2,70.2278739583561,45.78550369672327,0.6053428956025343,0.2,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"k141_309983||full,k141_424487||full",['Unassigned'],['Unassigned'],['Unassigned']
1095,VC_284_0,2,71.00020913198696,178.67145712503014,0.28437431526129964,0.11477541184568846,0.0,0.0,1,1,1.0,0.0,"Enterococcus~phage~vB_EfaP_IME195,Enterococcus~phage~vB_Efae230P-4",['Unassigned'],['Unassigned'],['Unassigned']
1096,VC_285_0,8,1527.2782738766323,273.32213784771113,0.8482050009163531,3.222247782585719e-11,0.0,2.6457513110645907,28,28,1.0,1.7592015434843304,"Staphylococcus~aureus~phage~P68,Staphylococcus~phage~44AHJD,Staphylococcus~phage~66,Staphylococcus~phage~BP39,Staphylococcus~phage~GRCS,Staphylococcus~phage~S24-1,Staphylococcus~phage~SAP-2,Staphylococcus~phage~SLPW","['Unassigned', 'Caudovirales']","['Unassigned', 'Podoviridae']","['Unassigned', 'P68virus']"
1097,VC_286_0,4,500.711278582321,322.4855993002232,0.6082521593986946,5.202242882365964e-05,4.242640687119285,8.18535277187245,6,6,1.0,6.9236070601122925,"Listeria~phage~2389,Listeria~phage~B025,Listeria~phage~LP-030-2,Listeria~phage~LP-101","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Psavirus']"
1098,VC_287_0,2,186.70231896315912,127.83867281745263,0.5935707072907735,0.13003862209951136,0.0,0.0,1,1,1.0,0.0,"Rhodobacter~phage~RC1,Rhodovulum~phage~RS1",['Unassigned'],['Unassigned'],['Unassigned']
1099,VC_288_0,14,26624.4065561547,4592.652105010332,0.8528800501399022,4.59738164836477e-22,1.0,8.94427190999916,91,91,1.0,7.385203133551478,"Escherichia~phage~slur09,Escherichia~phage~vB_EcoS_FFH1,Escherichia~virus~AKFV33,Escherichia~virus~DT57C,Escherichia~virus~EPS7,Escherichia~virus~T5,Salmonella~phage~100268_sal2,Salmonella~phage~118970_sal2,Salmonella~phage~NR01,Salmonella~phage~Shivani,Salmonella~virus~SPC35,Salmonella~virus~Stitch,Shigella~phage~SHSML-45,Yersinia~phage~phiR201","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['T5virus', 'Unassigned']"
1100,VC_288_1,1,0,2706.0388130955957,0.0,1,0,0,1,1,1,0,Pectobacterium~phage~My1,['Unassigned'],['Unassigned'],['Unassigned']
1101,VC_289_0,2,176.1488297370414,2190.6618840416013,0.07442455313877534,0.10491554437119704,6.082762530298219,6.082762530298219,1,1,1.0,6.082762530298219,"Vibrio~phage~pVp-1,Vibrio~phage~phi~3",['Unassigned'],['Unassigned'],['Unassigned']
1102,VC_28_0,2,300.0,12886.054379844003,0.02275130917544033,0.10324613359624615,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,"Aeromonas~virus~31,Aeromonas~virus~44RR2",['Caudovirales'],['Myoviridae'],"['Secunda5virus', 'Biquartavirus']"
1103,VC_28_1,5,3000.0,28353.59676978948,0.09568280226435223,1.1336067550424953e-07,5.0990195135927845,9.16515138991168,10,9,0.9,7.20856096249601,"Aeromonas~phage~Aes012,Aeromonas~phage~Aes508,Aeromonas~phage~phiAS4,Aeromonas~virus~25,Stenotrophomonas~phage~IME13",['Caudovirales'],['Myoviridae'],['Secunda5virus']
1104,VC_290_0,2,4.496403401117199,0,1.0,1,0.0,0.0,1,1,1.0,0.0,"Escherichia~virus~BZ13,Escherichia~virus~MS2",['Unassigned'],['Leviviridae'],['Levivirus']
1105,VC_291_0,2,223.17905272354784,0,1.0,1,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,"Escherichia~virus~P1,Salmonella~phage~SJ46","['Caudovirales', 'Unassigned']","['Myoviridae', 'Unassigned']","['P1virus', 'Unassigned']"
1106,VC_292_0,3,435.93652100259186,3.4294757722995826,0.9921944897933086,0.2,2.23606797749979,3.7416573867739413,3,3,1.0,3.19442554657924,"Flavobacterium~phage~1H,Flavobacterium~phage~2A,Flavobacterium~phage~6H",['Unassigned'],['Unassigned'],['Unassigned']
1107,VC_293_0,2,5.122363221673302,5.169096730838568,0.49772950050911585,0.5,4.123105625617661,4.123105625617661,1,1,1.0,4.123105625617661,"k141_230442||full,k141_495972||full",['Unassigned'],['Unassigned'],['Unassigned']
1108,VC_294_0,2,3.776240349851381,25.296825786636752,0.12988792898978113,0.6000000000000001,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,"k141_45739||full_1,k141_517005||full",['Unassigned'],['Unassigned'],['Unassigned']
1109,VC_295_0,3,16.10048580480857,4.4207758076396555,0.7845758272016762,0.2,1.0,2.23606797749979,3,3,1.0,1.74535599249993,"k141_102262||full,k141_434490||full,k141_575356||full",['Unassigned'],['Unassigned'],['Unassigned']
1110,VC_296_0,4,1800.0,1642.2984844686596,0.5229064266569089,0.0007029701680631898,3.7416573867739413,4.58257569495584,6,6,1.0,4.0701463973115795,"Gordonia~phage~Bachita,Gordonia~phage~ClubL,Gordonia~phage~Cucurbita,Gordonia~phage~Smoothie","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Smoothievirus', 'Unassigned']"
1111,VC_296_1,1,0,1156.2345446499535,0.0,1,0,0,1,1,1,0,Gordonia~phage~OneUp,['Caudovirales'],['Siphoviridae'],['Smoothievirus']
1112,VC_297_0,3,72.86130277878974,507.1584557107966,0.1256186564549557,0.005736462975233478,6.928203230275509,8.660254037844387,3,3,1.0,8.004869013765417,"Gordonia~phage~BetterKatz,Mycobacterium~phage~32HC,Mycobacterium~phage~Giles","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Trigintaduovirus', 'Gilesvirus']"
1113,VC_298_0,5,1260.8470226328125,978.8924403604939,0.5629436117305134,2.5155278964345224e-07,4.58257569495584,8.888194417315589,10,10,1.0,7.134674100442109,"Gordonia~phage~BaxterFox,Gordonia~phage~Kita,Gordonia~phage~Nymphadora,Gordonia~phage~Yeezy,Gordonia~phage~Zirinka",['Caudovirales'],['Siphoviridae'],"['Baxtervirus', 'Nymphadoravirus']"
1114,VC_298_1,1,0,576.7619049258765,0.0,1,0,0,1,1,1,0,Gordonia~phage~SoilAssassin,['Unassigned'],['Unassigned'],['Unassigned']
1115,VC_299_0,7,3288.1749154989175,992.0962508032638,0.7682164955776957,5.204500134995429e-13,3.605551275463989,7.0,21,21,1.0,5.744163291689128,"Gordonia~phage~Blueberry,Gordonia~phage~CaptainKirk2,Gordonia~phage~CarolAnn,Gordonia~phage~Guacamole,Gordonia~phage~Obliviate,Gordonia~phage~UmaThurman,Gordonia~phage~Utz",['Unassigned'],['Unassigned'],['Unassigned']
1116,VC_29_0,2,300.0,9280.916568654102,0.03131224427749537,0.08637220008584735,7.0710678118654755,7.0710678118654755,1,1,1.0,7.0710678118654755,"Aeromonas~phage~CC2,Aeromonas~virus~65","['Unassigned', 'Caudovirales']","['Unassigned', 'Myoviridae']",['Unassigned']
1117,VC_29_1,3,900.0,14738.205187799646,0.05755136150164771,0.0029139957974908003,6.557438524302,8.366600265340756,3,3,1.0,7.259897796681266,"Aeromonas~phage~PX29,Aeromonas~phage~phiAS5,Aeromonas~virus~Aeh1","['Unassigned', 'Caudovirales']","['Unassigned', 'Myoviridae']",['Unassigned']
1118,VC_29_2,1,0,6565.109860338487,0.0,1,0,0,1,1,1,0,Cronobacter~phage~S13,['Unassigned'],['Unassigned'],['Unassigned']
1119,VC_2_0,4,1354.0466713122178,1448.5450797256433,0.4831408894323565,4.577810066996866e-05,3.1622776601683795,4.358898943540674,6,6,1.0,3.666028004342985,"Pseudomonas~phage~M6,Pseudomonas~phage~MP1412,Pseudomonas~phage~PAE1,Pseudomonas~phage~YuA",['Caudovirales'],['Siphoviridae'],['Yuavirus']
1120,VC_300_0,3,285.6700772408948,644.4220447894753,0.30714170185345024,0.0038453489736721964,4.795831523312719,7.3484692283495345,3,3,1.0,6.284168228053875,"Gordonia~phage~Bowser,Gordonia~phage~Hedwig,Gordonia~phage~Schwabeltier",['Unassigned'],['Unassigned'],['Unassigned']
1121,VC_301_0,3,36.08968938987611,97.69821117745201,0.2697530138139372,0.6593406593406593,6.324555320336759,6.855654600401044,3,3,1.0,6.62947128441239,"Gordonia~phage~GMA1,Rhodococcus~phage~REQ3,Streptomyces~phage~SV1",['Unassigned'],['Unassigned'],['Unassigned']
1122,VC_302_0,7,3583.4965307978914,3097.0583765460146,0.5364070171563995,6.970895991176016e-14,2.449489742783178,7.810249675906654,21,21,1.0,5.293220931241997,"Mycobacterium~phage~BigNuz,Mycobacterium~phage~Brusacoram,Mycobacterium~phage~Donovan,Mycobacterium~phage~Fishburne,Mycobacterium~phage~Malithi,Mycobacterium~phage~Phayonce,Mycobacterium~phage~Shipwreck","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Bignuzvirus', 'Fishburnevirus', 'Phayoncevirus', 'Unassigned']"
1123,VC_303_0,5,2382.931299915131,7546.375473424857,0.2399896945790072,1.2679953321751306e-07,2.0,5.656854249492381,10,10,1.0,4.66188100622146,"Mycobacterium~phage~Gengar,Mycobacterium~phage~Kratio,Mycobacterium~phage~OkiRoe,Mycobacterium~phage~Omnicron,Mycobacterium~virus~Larva","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Tm4virus']"
1124,VC_303_1,12,10844.19436578424,10317.271282696569,0.5124500611592917,1.6748651168776377e-36,1.0,9.219544457292887,66,44,0.6666666666666666,7.208651651720685,"Mycobacterium~phage~BarrelRoll,Mycobacterium~phage~Enkosi,Mycobacterium~phage~Keshu,Mycobacterium~phage~Milly,Mycobacterium~phage~Mufasa,Mycobacterium~phage~Murucutumbu,Mycobacterium~phage~ShedlockHolmes,Mycobacterium~phage~TM4,Mycobacterium~phage~Validus,Mycobacterium~phage~ZoeJ,Mycobacterium~virus~Angelica,Mycobacterium~virus~Crimd","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Tm4virus']"
1125,VC_304_0,4,1800.0,1031.0003761866028,0.635817647761893,3.0171848954934776e-05,3.3166247903554,4.898979485566356,6,6,1.0,3.9894632641187413,"Mycobacterium~phage~Catdawg,Mycobacterium~phage~Dylan,Mycobacterium~virus~Corndog,Mycobacterium~virus~Firecracker","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Corndogvirus']"
1126,VC_305_0,2,1.4083033401912992,165.94812765919752,0.008414993865377316,0.15597709042896105,8.717797887081348,8.717797887081348,1,1,1.0,8.717797887081348,"Mycobacterium~phage~Bernal13,Mycobacterium~phage~MosMoris",['Caudovirales'],['Siphoviridae'],"['Bernal13virus', 'Marvinvirus']"
1127,VC_305_1,1,0,238.32376350997137,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Sparky,['Unassigned'],['Unassigned'],['Unassigned']
1128,VC_306_0,3,437.27823647755855,195.15499926068543,0.6914219743165781,0.00909090909090909,3.3166247903554,4.358898943540674,3,3,1.0,3.8918412446320247,"Gordonia~phage~Cozz,Gordonia~phage~Emalyn,Gordonia~phage~GTE2",['Unassigned'],['Unassigned'],['Unassigned']
1129,VC_307_0,2,203.4894316071573,381.0866436018037,0.3480974337419103,0.09302481142011919,2.0,2.0,1,1,1.0,2.0,"Mycobacterium~phage~Muddy,Mycobacterium~phage~vB_MapS_FF47",['Caudovirales'],['Siphoviridae'],['Ff47virus']
1130,VC_308_0,5,1744.7171612962813,1740.250572824215,0.5006408364169824,6.009577843474346e-07,1.4142135623730951,7.937253933193772,10,10,1.0,5.846033732837527,"Gordonia~phage~GMA3,Gordonia~phage~Gmala1,Gordonia~phage~GordDuk1,Gordonia~phage~GordTnk2,Gordonia~phage~Jumbo","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Gordtnkvirus']"
1131,VC_309_0,2,277.9838637092776,1994.809630298804,0.12230933626048524,0.06896551724137931,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,"Gordonia~phage~Demosthenes,Gordonia~phage~Kvothe",['Caudovirales'],['Siphoviridae'],['Demosthenesvirus']
1132,VC_309_1,7,3447.654321334504,2996.283412647827,0.5350229104718344,8.601997495179099e-12,1.0,9.327379053088816,21,15,0.7142857142857143,7.539207207944308,"Gordonia~phage~GMA7,Gordonia~phage~GTE7,Gordonia~phage~Hotorobo,Gordonia~phage~Monty,Gordonia~phage~Woes,Tsukamurella~phage~TIN2,Tsukamurella~phage~TIN3","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Woesvirus', 'Tin2virus']"
1133,VC_310_0,8,3364.794526605511,4569.604437051515,0.4240768005261297,6.704032338459508e-19,5.196152422706632,7.483314773547883,28,28,1.0,6.280168970761963,"Mycobacterium~phage~Butters,Mycobacterium~phage~Carcharodon,Mycobacterium~phage~Charlie,Mycobacterium~phage~MichelleMyBell,Mycobacterium~phage~Panchino,Mycobacterium~phage~Phrann,Mycobacterium~phage~Redi,Mycobacterium~phage~Xeno","['Caudovirales', 'Unassigned']","['Siphoviridae', 'Unassigned']","['Buttersvirus', 'Unassigned', 'Charlievirus', 'Redivirus']"
1134,VC_311_0,2,123.33387983177477,10949.483566756273,0.011138437026231168,0.4028214626690486,8.831760866327848,8.831760866327848,1,1,1.0,8.831760866327848,"Mycobacterium~phage~Bobi,Mycobacterium~phage~WIVsmall",['Unassigned'],['Unassigned'],['Unassigned']
1135,VC_311_1,5,1867.193290465293,29157.839172353222,0.06018344356941457,4.654751575081323e-05,3.605551275463989,9.273618495495704,10,7,0.7,7.866241253162873,"Mycobacterium~phage~BuzzLyseyear,Mycobacterium~phage~Cerasum,Mycobacterium~phage~Job42,Mycobacterium~phage~Velveteen,Mycobacterium~virus~Ramsey","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Che8virus']"
1136,VC_311_2,35,104044.17788606082,54238.914465208094,0.6573297017419986,9.068769096322484e-225,3.872983346207417,10.488088481701515,595,478,0.8033613445378152,8.25966127286814,"Mycobacterium~phage~Bipolar,Mycobacterium~phage~Brocalys,Mycobacterium~phage~Cabrinians,Mycobacterium~phage~CaptainTrips,Mycobacterium~phage~Daenerys,Mycobacterium~phage~Dante,Mycobacterium~phage~Florinda,Mycobacterium~phage~Hades,Mycobacterium~phage~Hamulus,Mycobacterium~phage~Inventum,Mycobacterium~phage~Kimberlium,Mycobacterium~phage~Llama,Mycobacterium~phage~Ovechkin,Mycobacterium~phage~Phatniss,Mycobacterium~phage~PopTart,Mycobacterium~phage~Quico,Mycobacterium~phage~Saal,Mycobacterium~phage~Seagreen,Mycobacterium~phage~SiSi,Mycobacterium~phage~Sparkdehlily,Mycobacterium~phage~Taj,Mycobacterium~phage~Tweety,Mycobacterium~phage~Wee,Mycobacterium~phage~XFactor,Mycobacterium~virus~Ardmore,Mycobacterium~virus~Boomer,Mycobacterium~virus~Che8,Mycobacterium~virus~Deadp,Mycobacterium~virus~Drago,Mycobacterium~virus~Fruitloop,Mycobacterium~virus~Gumbie,Mycobacterium~virus~Llij,Mycobacterium~virus~PMC,Mycobacterium~virus~Pacc40,Mycobacterium~virus~SG4","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Che8virus']"
1137,VC_311_3,1,0,6596.506673291236,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Estave1,['Unassigned'],['Unassigned'],['Unassigned']
1138,VC_311_4,1,0,4375.4271125481255,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Squirty,['Unassigned'],['Unassigned'],['Unassigned']
1139,VC_312_0,3,559.9072089911547,8373.03375040345,0.0626789331236216,0.00310085669197602,6.782329983125268,8.366600265340756,3,3,1.0,7.798380499900449,"Mycobacterium~phage~Jabbawokkie,Mycobacterium~virus~Avani,Mycobacterium~virus~Che9d","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Che8virus']"
1140,VC_313_0,5,2205.672406006733,1089.5182124702628,0.6693610966354877,1.08062508815934e-06,2.0,5.385164807134504,10,10,1.0,3.8708369675677807,"Mycobacterium~phage~Gumball,Mycobacterium~phage~Hawkeye,Mycobacterium~phage~PBI1,Mycobacterium~phage~PLot,Mycobacterium~phage~Troll4","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Hawkeyevirus', 'Pbi1virus', 'Plotvirus']"
1141,VC_314_0,3,900.0,6436.643940150393,0.12267189294476664,0.0052015788518011445,4.47213595499958,7.937253933193772,3,3,1.0,6.7398798547000025,"Mycobacterium~phage~Ariel,Mycobacterium~phage~MiaZeal,Mycobacterium~virus~Courthouse","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Omegavirus']"
1142,VC_314_1,2,300.0,5096.431617601677,0.055592291584216955,0.11499689749205429,7.416198487095663,7.416198487095663,1,1,1.0,7.416198487095663,"Mycobacterium~phage~Minerva,Mycobacterium~phage~Wanda",['Unassigned'],['Unassigned'],['Unassigned']
1143,VC_314_2,1,0,2579.5311791178992,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Redno2,['Unassigned'],['Unassigned'],['Unassigned']
1144,VC_314_3,1,0,2438.924968108951,0.0,1,0,0,1,1,1,0,Mycobacterium~phage~Thibault,['Caudovirales'],['Siphoviridae'],['Omegavirus']
1145,VC_314_4,1,0,2944.9081066944914,0.0,1,0,0,1,1,1,0,Mycobacterium~virus~Omega,['Caudovirales'],['Siphoviridae'],['Omegavirus']
1146,VC_316_0,5,2826.11932096476,23401.543577864064,0.10775337977563217,6.918258222344692e-08,2.449489742783178,4.795831523312719,10,10,1.0,3.67705331978609,"Mycobacterium~phage~Artemis2UCLA,Mycobacterium~phage~Blue7,Mycobacterium~phage~CloudWang3,Mycobacterium~phage~VohminGhazi,Mycobacterium~phage~Zaka",['Unassigned'],['Unassigned'],['Unassigned']
1147,VC_316_1,3,836.7560041164745,15514.035944773,0.051175258466505405,0.0029942584150377837,2.0,4.123105625617661,3,3,1.0,3.242885633693883,"Mycobacterium~phage~Catalina,Mycobacterium~phage~Pioneer,Mycobacterium~virus~Alma","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
1148,VC_316_2,31,70226.28370363117,59970.75061353587,0.5393846647271253,4.095624119535515e-208,1.7320508075688772,9.643650760992955,465,407,0.875268817204301,7.744920497737585,"Mycobacterium~phage~20ES,Mycobacterium~phage~40AC,Mycobacterium~phage~Adzzy,Mycobacterium~phage~AnnaL29,Mycobacterium~phage~ArcherNM,Mycobacterium~phage~Bactobuster,Mycobacterium~phage~CRB1,Mycobacterium~phage~Chy4,Mycobacterium~phage~Chy5,Mycobacterium~phage~EagleEye,Mycobacterium~phage~Echild,Mycobacterium~phage~Equemioh13,Mycobacterium~phage~EvilGenius,Mycobacterium~phage~First,Mycobacterium~phage~LadyBird,Mycobacterium~phage~Larenn,Mycobacterium~phage~Loser,Mycobacterium~phage~Luchador,Mycobacterium~phage~Mulciber,Mycobacterium~phage~Phlei,Mycobacterium~phage~Piro94,Mycobacterium~phage~RedRock,Mycobacterium~phage~SWU1,Mycobacterium~phage~Serenity,Mycobacterium~phage~SweetiePie,Mycobacterium~phage~Trixie,Mycobacterium~phage~Turbido,Mycobacterium~virus~Che12,Mycobacterium~virus~D29,Mycobacterium~virus~L5,Mycobacterium~virus~Pukovnik","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
1149,VC_317_0,7,4263.906368202487,19722.310063999976,0.17776485842419154,8.380546581612049e-15,1.0,7.483314773547883,21,21,1.0,4.930117678201122,"Mycobacterium~phage~Anubis,Mycobacterium~phage~BTCU-1,Mycobacterium~phage~Jobu08,Mycobacterium~phage~MarQuardt,Mycobacterium~phage~Phantastic,Mycobacterium~phage~Tiffany,Mycobacterium~virus~Bxz2","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
1150,VC_317_1,12,10528.845286780137,29262.345188158677,0.2646024198097664,1.7959328534382632e-40,1.4142135623730951,8.831760866327848,66,66,1.0,6.366193654341723,"Mycobacterium~phage~BellusTerra,Mycobacterium~phage~HINdeR,Mycobacterium~phage~Iracema64,Mycobacterium~phage~Kampy,Mycobacterium~phage~Nyxis,Mycobacterium~phage~Obama12,Mycobacterium~phage~RhynO,Mycobacterium~phage~Severus,Mycobacterium~phage~Sheen,Mycobacterium~phage~Trike,Mycobacterium~phage~Wile,Mycobacterium~virus~Peaches","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'L5virus']"
1151,VC_319_0,3,490.5420040036799,5749.47403928073,0.07861229852631675,0.0029935471713844757,1.0,4.69041575982343,3,3,1.0,3.4243304849264233,"Rhodococcus~phage~CosmicSans,Rhodococcus~phage~RER2,Rhodococcus~phage~RGL3","['Unassigned', 'Caudovirales']","['Unassigned', 'Siphoviridae']","['Unassigned', 'Rer2virus']"
